,Credit Limit,Sex,Education,Marital Status,Age,Payment_Score,Avg_Outstanding,Avg_Paid,Default
351,90000,M,MSc or PHd,Single,26,0.6666666666666666,14430.333333333334,5307.0,False
352,200000,M,MSc or PHd,Married,36,0.0,-4465.833333333333,28522.166666666668,False
353,380000,M,MSc or PHd,Single,30,-0.5,0.0,0.0,True
354,80000,F,BSc,Single,43,1.0,50525.333333333336,2007.5,False
355,50000,M,High School Diploma,Married,58,2.3333333333333335,18202.666666666668,1112.1666666666667,False
356,180000,M,BSc,Married,45,0.8333333333333334,29546.333333333332,1463.5,True
357,240000,F,BSc,Single,26,1.0,120823.33333333333,4566.333333333333,False
358,380000,M,BSc,Single,34,1.0,180426.83333333334,10735.0,False
359,110000,F,Other,Single,24,1.0,81276.0,3216.6666666666665,False
360,260000,M,MSc or PHd,Married,34,0.0,22947.833333333332,20277.666666666668,False
361,500000,F,BSc,Single,23,2.5,487775.5,12583.333333333334,True
362,320000,F,BSc,Single,30,1.0,72719.66666666667,2611.5,False
363,50000,M,BSc,Single,32,2.5,41476.5,914.1666666666666,False
364,110000,M,MSc or PHd,Married,40,0.3333333333333333,749.6666666666666,427.3333333333333,True
365,230000,F,MSc or PHd,Single,35,-1.0,552.3333333333334,512.1666666666666,False
366,330000,F,BSc,Married,56,0.16666666666666666,2606.6666666666665,2676.8333333333335,False
367,50000,F,BSc,Married,61,1.0,36383.666666666664,1708.5,False
368,10000,M,BSc,Single,24,1.8333333333333333,2458.6666666666665,275.0,False
369,300000,M,MSc or PHd,Married,40,-0.5,0.0,0.0,False
370,20000,F,BSc,Married,32,1.8333333333333333,15555.166666666666,531.6666666666666,True
371,180000,M,BSc,Married,36,0.3333333333333333,13923.0,0.0,True
372,160000,M,MSc or PHd,Single,30,0.0,10246.666666666666,19987.666666666668,False
373,90000,F,MSc or PHd,Single,34,2.0,42296.0,3440.0,False
374,30000,M,High School Diploma,Other,54,1.0,23523.333333333332,2000.0,False
375,180000,M,MSc or PHd,Married,46,1.0,139364.33333333334,31577.166666666668,False
376,30000,M,High School Diploma,Married,58,1.0,21045.333333333332,1336.0,False
377,30000,M,BSc,Married,43,1.8333333333333333,22043.0,1248.0,False
378,140000,F,MSc or PHd,Single,28,0.3333333333333333,7504.0,5991.0,False
379,210000,M,MSc or PHd,Single,30,1.0,54577.5,4250.0,False
380,50000,M,BSc,Single,31,1.0,13991.833333333334,2721.1666666666665,True
381,130000,F,BSc,Single,29,1.0,78729.83333333333,3416.6666666666665,False
382,50000,F,BSc,Married,37,2.0,2732.8333333333335,583.3333333333334,True
383,140000,M,High School Diploma,Married,36,1.0,89732.16666666667,7950.0,False
384,170000,F,BSc,Single,28,1.1666666666666667,4895.333333333333,649.8333333333334,True
385,80000,M,BSc,Single,25,0.6666666666666666,17875.166666666668,3017.1666666666665,False
387,80000,F,MSc or PHd,Single,29,-0.16666666666666666,13333.333333333334,13333.333333333334,False
388,80000,M,High School Diploma,Married,73,1.8333333333333333,69364.0,3905.0,True
389,150000,M,BSc,Married,43,1.0,157349.83333333334,6139.0,False
390,260000,M,MSc or PHd,Married,30,0.3333333333333333,431.0,21969.166666666668,True
391,350000,M,MSc or PHd,Married,38,-0.5,0.0,0.0,False
392,280000,F,BSc,Married,39,1.0,29159.0,8114.0,True
393,310000,M,BSc,Married,44,1.0,83905.66666666667,3346.3333333333335,False
394,140000,F,BSc,Single,29,1.0,19728.166666666668,2750.0,False
395,360000,M,MSc or PHd,Married,51,-0.5,10500.0,4166.666666666667,False
396,140000,F,MSc or PHd,Single,27,1.0,143057.5,7266.666666666667,False
397,100000,M,MSc or PHd,Single,38,1.0,40130.5,856.8333333333334,False
398,50000,F,BSc,Single,22,-1.0,246.66666666666666,246.66666666666666,False
399,210000,F,BSc,Married,30,1.0,94543.16666666667,3867.0,False
400,120000,F,BSc,Single,25,3.0,117299.66666666667,3613.1666666666665,False
401,240000,M,MSc or PHd,Single,29,0.8333333333333334,111151.16666666667,34105.666666666664,False
402,60000,F,High School Diploma,Other,42,1.0,30834.5,1647.5,False
403,150000,M,MSc or PHd,Single,41,0.5,1183.0,881.8333333333334,True
404,30000,M,BSc,Married,48,1.0,26923.833333333332,1490.3333333333333,False
405,160000,F,MSc or PHd,Single,29,3.0,162469.16666666666,5085.333333333333,True
406,200000,M,MSc or PHd,Married,52,-1.0,15351.333333333334,15412.166666666666,False
407,120000,F,BSc,Married,25,0.0,7978.166666666667,1000.0,False
408,500000,M,MSc or PHd,Married,37,1.5,411076.3333333333,10784.833333333334,False
409,320000,F,MSc or PHd,Single,27,1.0,60852.5,11266.833333333334,False
410,280000,M,MSc or PHd,Single,31,1.0,173955.33333333334,7137.166666666667,False
411,60000,F,MSc or PHd,Single,23,2.8333333333333335,30938.166666666668,1368.1666666666667,True
412,200000,F,MSc or PHd,Married,38,-0.3333333333333333,42.833333333333336,86.16666666666667,False
413,230000,F,MSc or PHd,Married,32,0.16666666666666666,1933.3333333333333,1935.1666666666667,False
414,230000,F,BSc,Single,27,1.5,10722.0,1240.1666666666667,True
415,480000,F,High School Diploma,Married,41,-1.0,48748.166666666664,46618.833333333336,False
416,50000,F,High School Diploma,Married,35,-0.5,4583.333333333333,940.0,False
417,200000,F,MSc or PHd,Single,31,-1.0,3881.0,3312.0,False
418,50000,F,MSc or PHd,Single,30,1.3333333333333333,17449.0,1300.0,False
419,50000,M,BSc,Married,48,1.0,30069.5,2576.8333333333335,False
420,260000,F,MSc or PHd,Single,36,-0.5,0.0,0.0,True
421,30000,M,MSc or PHd,Single,24,1.6666666666666667,27776.833333333332,1434.5,False
422,440000,F,MSc or PHd,Single,29,1.0,160376.0,7026.0,False
423,230000,F,BSc,Single,38,0.0,2955.5,1618.1666666666667,False
424,200000,M,BSc,Married,38,2.0,102325.5,3416.6666666666665,True
425,490000,F,BSc,Married,30,1.0,197503.5,7196.833333333333,False
426,80000,F,BSc,Married,32,-0.6666666666666666,1877.0,0.0,False
427,20000,F,High School Diploma,Single,49,2.3333333333333335,13173.833333333334,1687.1666666666667,True
428,170000,F,MSc or PHd,Single,31,0.16666666666666666,232.16666666666666,232.16666666666666,True
429,70000,M,MSc or PHd,Single,27,1.0,48900.166666666664,6106.833333333333,False
430,210000,F,BSc,Single,33,1.0,127105.5,4083.3333333333335,False
431,90000,F,BSc,Single,25,1.0,77501.5,3100.1666666666665,False
432,390000,F,MSc or PHd,Single,27,1.0,295478.5,10362.0,True
433,110000,F,MSc or PHd,Single,29,1.0,50715.333333333336,2259.5,False
434,580000,F,MSc or PHd,Married,36,1.0,165693.33333333334,6130.666666666667,False
435,360000,M,High School Diploma,Married,55,0.16666666666666666,6116.0,4207.333333333333,False
436,270000,F,BSc,Married,32,2.8333333333333335,226636.83333333334,7000.0,True
437,60000,F,MSc or PHd,Single,27,0.3333333333333333,2445.3333333333335,108.33333333333333,False
438,110000,M,High School Diploma,Married,37,1.0,61248.333333333336,2266.6666666666665,False
439,50000,F,MSc or PHd,Married,25,1.0,39198.666666666664,1462.1666666666667,False
440,80000,F,MSc or PHd,Single,23,1.0,56516.333333333336,8211.333333333334,True
441,50000,M,BSc,Single,23,0.3333333333333333,4670.666666666667,2771.6666666666665,False
442,100000,M,MSc or PHd,Single,32,1.6666666666666667,88510.0,3539.5,False
443,30000,F,MSc or PHd,Single,26,0.16666666666666666,689.5,689.5,False
444,200000,F,MSc or PHd,Single,27,1.0,121803.0,5678.333333333333,False
445,240000,M,MSc or PHd,Single,44,1.0,217674.16666666666,8572.666666666666,True
446,220000,M,BSc,Single,34,1.0,26778.0,1050.0,False
447,160000,F,MSc or PHd,Single,28,1.0,100194.16666666667,3216.6666666666665,False
448,180000,F,MSc or PHd,Married,53,0.3333333333333333,13957.833333333334,5379.833333333333,False
449,200000,M,Other,Married,42,1.0,28391.166666666668,2007.1666666666667,False
450,140000,F,High School Diploma,Married,30,1.3333333333333333,76877.66666666667,4520.166666666667,False
451,380000,M,MSc or PHd,Married,51,-0.5,0.0,0.0,True
452,600000,M,MSc or PHd,Married,53,1.6666666666666667,453090.3333333333,15166.666666666666,True
453,260000,M,BSc,Single,37,0.8333333333333334,155988.16666666666,28003.666666666668,False
454,200000,F,MSc or PHd,Single,26,-0.3333333333333333,27027.5,1232.3333333333333,False
455,80000,M,BSc,Single,42,1.0,55264.333333333336,10172.0,False
456,40000,M,BSc,Single,39,0.8333333333333334,20826.666666666668,2341.5,False
457,130000,M,High School Diploma,Single,39,2.8333333333333335,73326.33333333333,3000.0,False
458,50000,M,MSc or PHd,Single,32,0.5,16534.333333333332,833.3333333333334,False
459,230000,F,BSc,Married,41,0.0,8122.0,9895.5,False
460,70000,M,BSc,Married,48,0.8333333333333334,26097.833333333332,2467.8333333333335,True
461,180000,F,BSc,Married,38,1.0,139749.33333333334,6004.833333333333,False
462,80000,F,BSc,Married,36,0.0,4689.5,4777.833333333333,False
463,290000,F,BSc,Single,26,0.6666666666666666,41433.833333333336,19256.0,False
464,230000,F,MSc or PHd,Single,28,1.0,94149.5,24005.333333333332,False
465,170000,F,High School Diploma,Other,56,0.0,356.8333333333333,459.1666666666667,False
466,230000,M,MSc or PHd,Married,59,0.8333333333333334,201767.33333333334,7137.0,True
467,220000,M,MSc or PHd,Single,38,1.0,198030.16666666666,7524.5,True
468,230000,M,BSc,Single,32,1.0,23809.5,872.6666666666666,False
469,500000,M,BSc,Married,38,0.8333333333333334,50146.833333333336,16594.666666666668,False
470,90000,F,MSc or PHd,Married,41,0.0,3245.1666666666665,2455.1666666666665,False
471,390000,F,High School Diploma,Single,35,1.0,310738.3333333333,11314.0,True
472,400000,F,BSc,Single,41,1.0,269690.1666666667,8656.333333333334,False
473,180000,M,BSc,Married,34,0.0,1927.1666666666667,1846.0,False
474,60000,M,High School Diploma,Married,38,2.1666666666666665,32007.0,1583.3333333333333,False
475,120000,F,BSc,Married,32,0.0,3201.6666666666665,3362.0,False
476,60000,F,BSc,Single,29,1.0,27943.0,1136.6666666666667,False
477,50000,M,MSc or PHd,Single,44,1.0,32653.0,1311.5,False
478,70000,F,BSc,Married,37,1.3333333333333333,63433.0,2489.1666666666665,False
479,500000,F,MSc or PHd,Married,38,0.6666666666666666,458.5,383.5,False
480,200000,M,MSc or PHd,Single,31,-1.0,0.0,0.0,False
481,250000,F,BSc,Married,40,1.1666666666666667,45803.333333333336,32194.0,False
482,140000,M,BSc,Single,26,2.3333333333333335,138747.83333333334,6608.333333333333,True
483,70000,F,BSc,Single,28,1.1666666666666667,28287.333333333332,1801.0,False
484,90000,M,High School Diploma,Married,48,2.8333333333333335,68645.0,2414.3333333333335,False
485,100000,F,BSc,Married,43,0.0,1699.6666666666667,1636.3333333333333,False
486,190000,M,BSc,Married,31,1.0,149033.16666666666,4847.666666666667,False
487,230000,F,MSc or PHd,Married,42,0.0,8772.166666666666,7628.0,False
488,320000,M,BSc,Married,39,1.0,92703.83333333333,3843.1666666666665,False
489,220000,F,BSc,Married,36,0.16666666666666666,670.6666666666666,670.6666666666666,True
490,260000,F,MSc or PHd,Married,34,0.0,6331.666666666667,4977.5,False
491,90000,F,BSc,Single,32,-1.0,95.5,26.166666666666668,False
492,30000,F,BSc,Married,43,2.6666666666666665,24034.5,768.3333333333334,False
493,260000,M,BSc,Single,30,1.3333333333333333,111340.0,3686.0,False
494,170000,F,BSc,Single,28,0.0,7704.666666666667,718.0,False
495,80000,F,MSc or PHd,Married,28,1.0,9829.333333333334,579.3333333333334,True
496,50000,M,MSc or PHd,Married,41,0.0,389.3333333333333,708.3333333333334,False
497,200000,F,High School Diploma,Single,47,1.0,199441.66666666666,7291.5,False
498,20000,M,BSc,Single,23,1.3333333333333333,20648.666666666668,1744.1666666666667,False
499,250000,F,MSc or PHd,Married,49,-0.16666666666666666,303.1666666666667,295.1666666666667,False
500,20000,M,MSc or PHd,Married,38,1.6666666666666667,19107.0,1323.1666666666667,False
501,30000,F,BSc,Married,38,1.6666666666666667,23075.166666666668,1366.6666666666667,False
502,90000,F,BSc,Married,35,2.8333333333333335,27123.333333333332,2083.3333333333335,False
504,130000,F,MSc or PHd,Married,33,1.0,17836.166666666668,833.3333333333334,True
506,160000,M,MSc or PHd,Single,35,0.0,533.3333333333334,467.5,False
507,500000,F,BSc,Single,43,0.3333333333333333,126928.83333333333,136515.5,False
508,180000,F,BSc,Single,28,1.3333333333333333,37673.666666666664,1688.0,False
509,80000,F,BSc,Married,30,1.3333333333333333,12637.5,800.0,False
510,120000,M,MSc or PHd,Single,26,-0.3333333333333333,1888.3333333333333,1741.0,False
511,130000,M,BSc,Married,31,0.5,1085.6666666666667,940.5,False
512,120000,F,BSc,Single,35,0.0,240.0,240.0,True
513,360000,M,MSc or PHd,Single,28,0.0,22045.166666666668,19348.0,False
514,50000,M,BSc,Single,23,3.0,31543.166666666668,1466.6666666666667,True
515,20000,F,BSc,Single,23,1.3333333333333333,17267.833333333332,823.0,False
516,100000,M,High School Diploma,Married,56,0.8333333333333334,78675.66666666667,16621.666666666668,False
517,70000,M,High School Diploma,Married,32,1.0,69186.0,3328.3333333333335,False
518,50000,M,BSc,Married,47,1.0,18164.666666666668,1966.1666666666667,False
519,10000,F,BSc,Single,22,1.5,9878.333333333334,767.8333333333334,False
520,290000,F,MSc or PHd,Married,34,1.0,104155.0,6500.0,False
521,30000,F,MSc or PHd,Married,31,1.0,18400.333333333332,1274.1666666666667,False
522,410000,F,BSc,Single,27,1.0,39589.333333333336,16145.666666666666,False
523,360000,M,MSc or PHd,Single,28,0.3333333333333333,70799.83333333333,75805.0,True
524,140000,F,BSc,Married,42,1.0,83579.66666666667,4527.833333333333,True
525,210000,F,MSc or PHd,Single,32,1.0,71315.5,2933.3333333333335,False
526,220000,F,BSc,Single,27,0.0,3349.5,28651.5,False
527,20000,M,BSc,Single,27,1.8333333333333333,19366.833333333332,750.0,False
528,620000,F,BSc,Married,45,1.6666666666666667,163325.0,5116.666666666667,True
529,360000,M,MSc or PHd,Single,26,-0.16666666666666666,707.5,716.3333333333334,False
530,20000,F,BSc,Single,21,1.0,8769.0,6085.166666666667,False
531,50000,M,BSc,Single,23,1.0,21582.833333333332,4756.0,False
532,50000,M,BSc,Other,30,1.0,36389.0,1155.8333333333333,False
533,10000,M,BSc,Single,46,2.0,6159.166666666667,627.6666666666666,True
534,100000,F,High School Diploma,Married,50,2.6666666666666665,59440.833333333336,2841.6666666666665,True
535,50000,M,MSc or PHd,Single,26,-1.0,1870.5,1586.5,False
536,60000,M,BSc,Single,25,0.3333333333333333,2898.0,2335.5,False
537,440000,F,MSc or PHd,Single,35,1.0,265163.3333333333,9283.333333333334,False
538,120000,M,BSc,Married,44,1.0,70227.0,2408.1666666666665,False
539,50000,F,MSc or PHd,Single,52,0.3333333333333333,1290.1666666666667,219.66666666666666,False
540,110000,F,BSc,Married,40,2.8333333333333335,96088.83333333333,3850.0,False
541,200000,F,MSc or PHd,Single,38,-0.3333333333333333,147.83333333333334,134.16666666666666,False
542,150000,F,MSc or PHd,Single,28,-0.3333333333333333,53.0,53.0,False
543,30000,F,BSc,Married,36,2.5,28271.666666666668,783.3333333333334,True
544,100000,F,MSc or PHd,Single,24,0.6666666666666666,27439.333333333332,8540.833333333334,False
545,360000,F,MSc or PHd,Married,34,0.5,9747.0,6678.166666666667,False
546,390000,F,MSc or PHd,Single,31,1.0,47377.333333333336,3833.3333333333335,False
547,220000,F,MSc or PHd,Married,41,-0.5,-87.5,0.0,True
548,160000,F,BSc,Single,25,-1.0,0.0,0.0,False
549,230000,F,MSc or PHd,Single,28,0.6666666666666666,10576.0,4320.5,False
550,120000,M,MSc or PHd,Single,27,1.0,41065.833333333336,4587.333333333333,False
551,100000,M,High School Diploma,Married,52,2.0,6284.333333333333,1250.0,True
552,190000,F,MSc or PHd,Single,41,0.0,12018.666666666666,7309.0,True
553,50000,M,MSc or PHd,Married,56,1.0,36531.833333333336,1602.8333333333333,True
554,240000,F,MSc or PHd,Married,42,-0.16666666666666666,1061.6666666666667,1061.6666666666667,False
555,40000,F,BSc,Single,24,-1.0,37253.0,1693.1666666666667,False
556,630000,F,BSc,Married,47,0.3333333333333333,19755.0,9276.833333333334,False
557,160000,F,MSc or PHd,Married,33,-1.0,2191.5,1512.3333333333333,False
558,110000,F,BSc,Single,32,2.3333333333333335,77169.66666666667,4883.333333333333,False
559,20000,M,BSc,Single,29,0.0,5937.833333333333,342.5,False
560,210000,F,High School Diploma,Married,53,1.0,60424.0,2495.8333333333335,False
561,270000,M,MSc or PHd,Single,34,0.16666666666666666,9587.166666666666,7242.5,False
562,360000,F,BSc,Single,52,-1.0,781.1666666666666,828.8333333333334,False
563,60000,F,BSc,Married,42,0.0,1608.5,1625.0,False
564,360000,M,BSc,Single,38,0.8333333333333334,79601.16666666667,22784.833333333332,False
565,390000,F,MSc or PHd,Single,45,2.5,1597.1666666666667,1645.6666666666667,False
566,250000,F,High School Diploma,Single,35,-1.0,6272.166666666667,7325.166666666667,False
567,90000,F,MSc or PHd,Single,24,1.0,17915.333333333332,2147.3333333333335,True
568,360000,M,MSc or PHd,Single,28,0.0,6318.166666666667,8020.666666666667,False
569,50000,M,High School Diploma,Single,26,1.0,25885.5,1114.1666666666667,False
570,270000,F,MSc or PHd,Married,40,0.0,4076.1666666666665,166.66666666666666,False
571,200000,F,MSc or PHd,Single,29,0.3333333333333333,15596.333333333334,6349.333333333333,False
572,50000,F,BSc,Single,23,1.0,32455.833333333332,1582.6666666666667,False
573,350000,M,MSc or PHd,Single,33,-0.3333333333333333,4307.333333333333,2514.0,False
574,160000,F,BSc,Single,60,0.0,2341.3333333333335,1738.5,True
575,80000,F,High School Diploma,Married,49,0.0,4353.666666666667,5124.166666666667,False
576,290000,M,MSc or PHd,Married,53,1.3333333333333333,270493.3333333333,9852.333333333334,True
577,270000,F,MSc or PHd,Single,28,0.5,23936.666666666668,12861.0,False
578,80000,M,MSc or PHd,Single,31,0.5,9205.0,5021.333333333333,False
579,50000,M,BSc,Single,36,1.0,6487.5,900.0,False
580,30000,M,BSc,Married,35,-0.3333333333333333,4103.833333333333,2813.6666666666665,False
581,30000,M,BSc,Single,28,-0.16666666666666666,130.0,130.0,True
582,90000,M,BSc,Single,33,0.8333333333333334,32623.0,7747.833333333333,False
583,160000,M,MSc or PHd,Single,26,0.0,11262.166666666666,12067.833333333334,False
584,80000,F,High School Diploma,Single,53,1.0,68377.0,2646.8333333333335,False
585,50000,M,BSc,Single,42,1.0,40837.833333333336,1200.0,False
586,20000,F,MSc or PHd,Single,25,1.3333333333333333,16509.166666666668,983.3333333333334,False
587,220000,M,MSc or PHd,Married,43,-0.5,0.0,0.0,True
588,210000,M,High School Diploma,Single,25,0.5,11234.833333333334,7487.5,True
589,130000,F,BSc,Single,29,1.0,89171.66666666667,3001.8333333333335,False
590,260000,F,BSc,Married,31,0.3333333333333333,32356.0,26550.0,False
591,230000,F,MSc or PHd,Married,30,0.8333333333333334,42385.666666666664,14973.333333333334,False
592,160000,M,MSc or PHd,Single,34,1.0,85390.33333333333,3477.0,False
593,50000,M,MSc or PHd,Married,35,1.0,12843.5,1203.3333333333333,False
594,80000,M,BSc,Married,32,1.0,43580.0,3002.8333333333335,False
595,110000,M,High School Diploma,Single,46,1.0,59432.0,2480.3333333333335,False
596,200000,M,MSc or PHd,Married,43,1.0,137685.0,4976.833333333333,False
597,360000,M,BSc,Single,29,1.0,257164.5,7785.166666666667,False
598,210000,F,High School Diploma,Single,31,-0.5,0.0,0.0,False
